BFS_NR,GEBIET_NAME,INDIKATOR_JAHR,Anzahl_Unfaelle,AVG_Unfaelle_pro_Ort,Summe_aller_Unfaelle_pro_ort,Autos_pro_Jahr,AVG_Autos,EINHEIT_LANG
227,Seuzach,2011,11.9,13.17,92.2,582,593.3,Anzahl
227,Seuzach,2012,9.7,13.17,92.2,597,593.3,Anzahl
227,Seuzach,2013,12.2,13.17,92.2,597,593.3,Anzahl
227,Seuzach,2014,12.9,13.17,92.2,598,593.3,Anzahl
227,Seuzach,2015,13.1,13.17,92.2,593,593.3,Anzahl
227,Seuzach,2016,12.3,13.17,92.2,598,593.3,Anzahl
228,Turbenthal,2010,7.9,7.21,50.5,547,553.3,Anzahl
228,Turbenthal,2011,8.0,7.21,50.5,548,553.3,Anzahl
228,Turbenthal,2012,7.4,7.21,50.5,559,553.3,Anzahl
228,Turbenthal,2013,6.5,7.21,50.5,564,553.3,Anzahl
228,Turbenthal,2014,5.6,7.21,50.5,548,553.3,Anzahl
228,Turbenthal,2015,7.2,7.21,50.5,550,553.3,Anzahl
228,Turbenthal,2016,7.9,7.21,50.5,557,553.3,Anzahl
230,Winterthur,2010,13.6,12.51,87.6,411,414,Anzahl
230,Winterthur,2011,13.1,12.51,87.6,410,414,Anzahl
230,Winterthur,2012,12.6,12.51,87.6,415,414,Anzahl
230,Winterthur,2013,12.2,12.51,87.6,416,414,Anzahl
230,Winterthur,2014,11.6,12.51,87.6,414,414,Anzahl
230,Winterthur,2015,11.7,12.51,87.6,417,414,Anzahl
230,Winterthur,2016,12.8,12.51,87.6,415,414,Anzahl
231,Zell,2010,9.5,6.94,48.6,517,535.4,Anzahl
231,Zell,2011,5.2,6.94,48.6,514,535.4,Anzahl
231,Zell,2012,9.3,6.94,48.6,528,535.4,Anzahl
231,Zell,2013,6.2,6.94,48.6,543,535.4,Anzahl
231,Zell,2014,6.7,6.94,48.6,545,535.4,Anzahl
231,Zell,2015,5.8,6.94,48.6,546,535.4,Anzahl
231,Zell,2016,5.9,6.94,48.6,555,535.4,Anzahl
241,Aesch ZH,2010,7.7,9.41,65.9,636,623.9,Anzahl
241,Aesch ZH,2011,11.1,9.41,65.9,634,623.9,Anzahl
241,Aesch ZH,2012,6.0,9.41,65.9,650,623.9,Anzahl
241,Aesch ZH,2013,10.1,9.41,65.9,620,623.9,Anzahl
241,Aesch ZH,2014,5.1,9.41,65.9,605,623.9,Anzahl
241,Aesch ZH,2015,12.5,9.41,65.9,596,623.9,Anzahl
241,Aesch ZH,2016,13.4,9.41,65.9,626,623.9,Anzahl
242,Birmensdorf,2010,19.2,18.79,131.5,544,543.3,Anzahl
242,Birmensdorf,2011,15.5,18.79,131.5,543,543.3,Anzahl
242,Birmensdorf,2012,16.0,18.79,131.5,546,543.3,Anzahl
242,Birmensdorf,2013,21.5,18.79,131.5,550,543.3,Anzahl
242,Birmensdorf,2014,19.5,18.79,131.5,545,543.3,Anzahl
242,Birmensdorf,2015,18.4,18.79,131.5,543,543.3,Anzahl
242,Birmensdorf,2016,21.4,18.79,131.5,532,543.3,Anzahl
243,Dietikon,2010,11.7,9.63,67.4,470,478.3,Anzahl
243,Dietikon,2011,9.3,9.63,67.4,475,478.3,Anzahl
243,Dietikon,2012,9.4,9.63,67.4,486,478.3,Anzahl
243,Dietikon,2013,9.0,9.63,67.4,482,478.3,Anzahl
243,Dietikon,2014,8.0,9.63,67.4,487,478.3,Anzahl
243,Dietikon,2015,10.0,9.63,67.4,476,478.3,Anzahl
243,Dietikon,2016,10.0,9.63,67.4,472,478.3,Anzahl
244,Geroldswil,2010,11.2,9.24,64.7,618,581.4,Anzahl
244,Geroldswil,2011,7.9,9.24,64.7,616,581.4,Anzahl
244,Geroldswil,2012,7.6,9.24,64.7,624,581.4,Anzahl
244,Geroldswil,2013,12.4,9.24,64.7,624,581.4,Anzahl
244,Geroldswil,2014,8.9,9.24,64.7,532,581.4,Anzahl
244,Geroldswil,2015,8.6,9.24,64.7,532,581.4,Anzahl
244,Geroldswil,2016,8.1,9.24,64.7,524,581.4,Anzahl
245,Oberengstringen,2010,8.5,6.23,43.6,514,510,Anzahl
245,Oberengstringen,2011,5.5,6.23,43.6,510,510,Anzahl
245,Oberengstringen,2012,5.2,6.23,43.6,510,510,Anzahl
245,Oberengstringen,2013,6.1,6.23,43.6,522,510,Anzahl
245,Oberengstringen,2014,6.4,6.23,43.6,516,510,Anzahl
245,Oberengstringen,2015,5.0,6.23,43.6,502,510,Anzahl
245,Oberengstringen,2016,6.9,6.23,43.6,496,510,Anzahl
246,Oetwil a.d.L.,2010,4.4,6.9,48.3,667,666.3,Anzahl
246,Oetwil a.d.L.,2011,5.6,6.9,48.3,668,666.3,Anzahl
246,Oetwil a.d.L.,2012,9.5,6.9,48.3,675,666.3,Anzahl
246,Oetwil a.d.L.,2013,15.3,6.9,48.3,651,666.3,Anzahl
246,Oetwil a.d.L.,2014,3.9,6.9,48.3,668,666.3,Anzahl
246,Oetwil a.d.L.,2015,5.5,6.9,48.3,671,666.3,Anzahl
246,Oetwil a.d.L.,2016,4.1,6.9,48.3,664,666.3,Anzahl
247,Schlieren,2010,7.8,8.09,56.6,511,543.9,Anzahl
247,Schlieren,2011,7.2,8.09,56.6,519,543.9,Anzahl
247,Schlieren,2012,8.9,8.09,56.6,553,543.9,Anzahl
247,Schlieren,2013,8.8,8.09,56.6,566,543.9,Anzahl
247,Schlieren,2014,8.1,8.09,56.6,561,543.9,Anzahl
247,Schlieren,2015,7.4,8.09,56.6,560,543.9,Anzahl
247,Schlieren,2016,8.4,8.09,56.6,537,543.9,Anzahl
248,Uitikon,2010,4.6,4.41,30.9,602,602.1,Anzahl
248,Uitikon,2011,4.1,4.41,30.9,603,602.1,Anzahl
248,Uitikon,2012,3.8,4.41,30.9,612,602.1,Anzahl
248,Uitikon,2013,5.1,4.41,30.9,605,602.1,Anzahl
248,Uitikon,2014,5.8,4.41,30.9,606,602.1,Anzahl
248,Uitikon,2015,3.4,4.41,30.9,599,602.1,Anzahl
248,Uitikon,2016,4.1,4.41,30.9,588,602.1,Anzahl
249,Unterengstringen,2010,20.8,17.9,125.3,599,600.6,Anzahl
249,Unterengstringen,2011,16.7,17.9,125.3,594,600.6,Anzahl
249,Unterengstringen,2012,16.5,17.9,125.3,617,600.6,Anzahl
249,Unterengstringen,2013,18.3,17.9,125.3,617,600.6,Anzahl
249,Unterengstringen,2014,21.3,17.9,125.3,601,600.6,Anzahl
249,Unterengstringen,2015,13.0,17.9,125.3,596,600.6,Anzahl
249,Unterengstringen,2016,18.7,17.9,125.3,580,600.6,Anzahl
250,Urdorf,2010,11.9,12.43,87,559,575.7,Anzahl
250,Urdorf,2011,11.1,12.43,87,566,575.7,Anzahl
250,Urdorf,2012,13.2,12.43,87,574,575.7,Anzahl
250,Urdorf,2013,11.7,12.43,87,578,575.7,Anzahl
250,Urdorf,2014,12.1,12.43,87,582,575.7,Anzahl
250,Urdorf,2015,11.6,12.43,87,588,575.7,Anzahl
250,Urdorf,2016,15.4,12.43,87,583,575.7,Anzahl
251,Weiningen,2010,41.6,44.06,308.4,553,619.1,Anzahl
251,Weiningen,2011,46.0,44.06,308.4,572,619.1,Anzahl
251,Weiningen,2012,40.2,44.06,308.4,585,619.1,Anzahl
251,Weiningen,2013,45.4,44.06,308.4,576,619.1,Anzahl
251,Weiningen,2014,45.4,44.06,308.4,668,619.1,Anzahl
251,Weiningen,2015,35.0,44.06,308.4,685,619.1,Anzahl
251,Weiningen,2016,54.8,44.06,308.4,695,619.1,Anzahl
261,Zürich,2010,10.3,10.64,74.5,357,352.1,Anzahl
261,Zürich,2011,9.7,10.64,74.5,352,352.1,Anzahl
261,Zürich,2012,9.3,10.64,74.5,358,352.1,Anzahl
261,Zürich,2013,9.5,10.64,74.5,355,352.1,Anzahl
261,Zürich,2014,9.1,10.64,74.5,351,352.1,Anzahl
261,Zürich,2015,12.1,10.64,74.5,348,352.1,Anzahl
261,Zürich,2016,14.5,10.64,74.5,344,352.1,Anzahl
296,Illnau-Effretikon,2010,11.9,9.11,63.8,503,506.7,Anzahl
296,Illnau-Effretikon,2011,7.6,9.11,63.8,508,506.7,Anzahl
296,Illnau-Effretikon,2012,10.8,9.11,63.8,513,506.7,Anzahl
296,Illnau-Effretikon,2013,8.3,9.11,63.8,511,506.7,Anzahl
296,Illnau-Effretikon,2014,8.2,9.11,63.8,505,506.7,Anzahl
296,Illnau-Effretikon,2015,8.2,9.11,63.8,504,506.7,Anzahl
296,Illnau-Effretikon,2016,8.8,9.11,63.8,503,506.7,Anzahl
297,Bauma,2010,6.6,7.13,49.9,565,594.1,Anzahl
297,Bauma,2011,5.3,7.13,49.9,568,594.1,Anzahl
297,Bauma,2012,7.9,7.13,49.9,585,594.1,Anzahl
297,Bauma,2013,8.0,7.13,49.9,583,594.1,Anzahl
297,Bauma,2014,8.5,7.13,49.9,600,594.1,Anzahl
297,Bauma,2015,5.6,7.13,49.9,627,594.1,Anzahl
297,Bauma,2016,8.0,7.13,49.9,631,594.1,Anzahl
298,Wiesendangen,2010,28.7,17.97,125.8,539,555.4,Anzahl
298,Wiesendangen,2011,22.3,17.97,125.8,543,555.4,Anzahl
298,Wiesendangen,2012,13.1,17.97,125.8,538,555.4,Anzahl
298,Wiesendangen,2013,17.7,17.97,125.8,551,555.4,Anzahl
298,Wiesendangen,2014,15.7,17.97,125.8,569,555.4,Anzahl
298,Wiesendangen,2015,13.5,17.97,125.8,576,555.4,Anzahl
298,Wiesendangen,2016,14.8,17.97,125.8,572,555.4,Anzahl
